drug_id,drug_name,target_id,target_name,drkg_drug_key,drkg_target_key,drug_node_idx,target_node_idx,score,source,score_esm2,score_drkg
DB15444,Elexacaftor,CHEMBL2034,Glucocorticoid receptor,Compound::DB15444,Gene::2908,11355,293,0.9246091139257568,esm2_only,,
DB04835,Maraviroc,CHEMBL234,D(3) dopamine receptor,Compound::DB04835,Gene::1816,4760,2075,0.9242507683557162,esm2_only,,
DB00433,Prochlorperazine,CHEMBL2014,Nociceptin receptor,Compound::DB00433,Gene::4987,4928,1866,0.923927639432712,esm2_only,,
DB00251,Terconazole,CHEMBL2034,Glucocorticoid receptor,Compound::DB00251,Gene::2908,1862,293,0.9233786654266172,esm2_only,,
DB05381,Histamine,CHEMBL264,Histamine H3 receptor,Compound::DB05381,Gene::57538,1593,24087,0.922021940400974,esm2_only,,
DB05294,Vandetanib,CHEMBL264,Histamine H3 receptor,Compound::DB05294,Gene::57538,236,24087,0.9208330508976902,esm2_only,,
DB08897,Aclidinium,CHEMBL2014,Nociceptin receptor,Compound::DB08897,Gene::4987,4174,1866,0.9203572234493748,esm2_only,,
DB05667,Levoketoconazole,CHEMBL2034,Glucocorticoid receptor,Compound::DB05667,Gene::2908,986,293,0.9192232552779904,esm2_only,,
DB08897,Aclidinium,CHEMBL264,Histamine H3 receptor,Compound::DB08897,Gene::57538,4174,24087,0.9178346698794694,esm2_only,,
DB01232,Saquinavir,CHEMBL2014,Nociceptin receptor,Compound::DB01232,Gene::4987,373,1866,0.91725303020756,esm2_only,,
DB12015,Alpelisib,CHEMBL2034,Glucocorticoid receptor,Compound::DB12015,Gene::2908,5202,293,0.9164512656035028,esm2_only,,
DB00183,Pentagastrin,CHEMBL205,Carbonic anhydrase 2,Compound::DB00183,Gene::760,4309,1989,0.916409728232964,esm2_only,,
DB11363,Alectinib,CHEMBL3535,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Compound::DB11363,Gene::5152,3681,1843,0.916162774883037,esm2_only,,
DB00796,Candesartan cilexetil,CHEMBL205,Carbonic anhydrase 2,Compound::DB00796,Gene::760,3885,1989,0.9155541676511284,esm2_only,,
DB11718,Encorafenib,CHEMBL3535,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Compound::DB11718,Gene::5152,4058,1843,0.9145961681799024,esm2_only,,
DB06274,Alvimopan,CHEMBL2034,Glucocorticoid receptor,Compound::DB06274,Gene::2908,3241,293,0.9140035837171931,esm2_only,,
DB09195,Lorpiprazole,CHEMBL2034,Glucocorticoid receptor,Compound::DB09195,Gene::2908,5125,293,0.9137602647217912,esm2_only,,
DB06684,Vilazodone,CHEMBL228,Sodium-dependent serotonin transporter,Compound::DB06684,Gene::6532,4562,603,0.913107529584744,esm2_only,,
DB00204,Dofetilide,CHEMBL205,Carbonic anhydrase 2,Compound::DB00204,Gene::760,5502,1989,0.9127748372835904,esm2_only,,
DB06636,Isavuconazonium,CHEMBL3535,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Compound::DB06636,Gene::5152,11821,1843,0.9121904395798016,esm2_only,,
DB01409,Tiotropium,CHEMBL2034,Glucocorticoid receptor,Compound::DB01409,Gene::2908,3281,293,0.91216270184017,esm2_only,,
DB01232,Saquinavir,CHEMBL205,Carbonic anhydrase 2,Compound::DB01232,Gene::760,373,1989,0.9120798033660354,esm2_only,,
DB12941,Darolutamide,CHEMBL3535,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Compound::DB12941,Gene::5152,11836,1843,0.9118780230032112,esm2_only,,
DB12457,Rimegepant,CHEMBL234,D(3) dopamine receptor,Compound::DB12457,Gene::1816,5350,2075,0.9116475088444372,esm2_only,,
DB05667,Levoketoconazole,CHEMBL234,D(3) dopamine receptor,Compound::DB05667,Gene::1816,986,2075,0.911482809937498,esm2_only,,
DB00850,Perphenazine,CHEMBL2014,Nociceptin receptor,Compound::DB00850,Gene::4987,2901,1866,0.9111829267115276,esm2_only,,
DB00490,Buspirone,CHEMBL234,D(3) dopamine receptor,Compound::DB00490,Gene::1816,1321,2075,0.9104749829326276,esm2_only,,
DB09143,Sonidegib,CHEMBL234,D(3) dopamine receptor,Compound::DB09143,Gene::1816,2176,2075,0.9104604100540804,esm2_only,,
DB11995,Avatrombopag,CHEMBL3535,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Compound::DB11995,Gene::5152,9115,1843,0.9100747520579252,esm2_only,,
DB01167,Itraconazole,CHEMBL2014,Nociceptin receptor,Compound::DB01167,Gene::4987,6227,1866,0.9099517259320232,esm2_only,,
DB01032,Probenecid,CHEMBL205,Carbonic anhydrase 2,Compound::DB01032,Gene::760,3071,1989,0.9098452848386116,esm2_only,,
DB06267,Udenafil,CHEMBL205,Carbonic anhydrase 2,Compound::DB06267,Gene::760,9113,1989,0.909804389514684,esm2_only,,
DB15442,Trilaciclib,CHEMBL1908389,Mitogen-activated protein kinase kinase kinase 12,Compound::DB15442,Gene::7786,3003,3956,0.9097545920248624,esm2_only,,
DB01324,Polythiazide,CHEMBL205,Carbonic anhydrase 2,Compound::DB01324,Gene::760,7784,1989,0.9096481141151636,esm2_only,,
DB11979,Elagolix,CHEMBL2034,Glucocorticoid receptor,Compound::DB11979,Gene::2908,1375,293,0.909434035356956,esm2_only,,
DB14083,Bisphenol A diglycidyl ether,CHEMBL264,Histamine H3 receptor,Compound::DB14083,Gene::57538,16309,24087,0.9094067139311118,esm2_only,,
DB14723,Larotrectinib,CHEMBL234,D(3) dopamine receptor,Compound::DB14723,Gene::1816,937,2075,0.9094046516934284,esm2_only,,
DB12612,Ozanimod,CHEMBL214,5-hydroxytryptamine receptor 1A,Compound::DB12612,Gene::3350,4216,2164,0.9093707770066278,esm2_only,,
DB00796,Candesartan cilexetil,CHEMBL1908389,Mitogen-activated protein kinase kinase kinase 12,Compound::DB00796,Gene::7786,3885,3956,0.909224776904224,esm2_only,,
DB11799,Bictegravir,CHEMBL1908389,Mitogen-activated protein kinase kinase kinase 12,Compound::DB11799,Gene::7786,427,3956,0.9091239618832396,esm2_only,,
DB00591,Fluocinolone acetonide,CHEMBL2034,Glucocorticoid receptor,Compound::DB00591,Gene::2908,2825,293,0.9089008406997025,esm2_only,,
DB11742,Ebastine,CHEMBL234,D(3) dopamine receptor,Compound::DB11742,Gene::1816,11357,2075,0.908857078114286,esm2_only,,
DB00224,Indinavir,CHEMBL2034,Glucocorticoid receptor,Compound::DB00224,Gene::2908,8182,293,0.908679614206203,esm2_only,,
DB08816,Ticagrelor,CHEMBL264,Histamine H3 receptor,Compound::DB08816,Gene::57538,5640,24087,0.908483078346449,esm2_only,,
DB00496,Darifenacin,CHEMBL264,Histamine H3 receptor,Compound::DB00496,Gene::57538,1819,24087,0.908293028750356,esm2_only,,
DB14895,Vibegron,CHEMBL264,Histamine H3 receptor,Compound::DB14895,Gene::57538,8721,24087,0.9079475910657554,esm2_only,,
DB08878,Aminopterin,CHEMBL205,Carbonic anhydrase 2,Compound::DB08878,Gene::760,8145,1989,0.9077875062079326,esm2_only,,
DB04835,Maraviroc,CHEMBL3535,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Compound::DB04835,Gene::5152,4760,1843,0.907413694346345,esm2_only,,
DB06016,Cariprazine,CHEMBL1908389,Mitogen-activated protein kinase kinase kinase 12,Compound::DB06016,Gene::7786,4166,3956,0.9074126101889622,esm2_only,,
DB01196,Estramustine,CHEMBL2034,Glucocorticoid receptor,Compound::DB01196,Gene::2908,3494,293,0.9070758696894096,esm2_only,,
DB14002,D-alpha-Tocopherol acetate,CHEMBL2034,Glucocorticoid receptor,Compound::DB14002,Gene::2908,1617,293,0.9070310704081348,esm2_only,,
DB00762,Irinotecan,CHEMBL1908389,Mitogen-activated protein kinase kinase kinase 12,Compound::DB00762,Gene::7786,2675,3956,0.9068197785026636,esm2_only,,
DB01106,Levocabastine,CHEMBL2014,Nociceptin receptor,Compound::DB01106,Gene::4987,5907,1866,0.9067886165090672,esm2_only,,
DB13954,Estradiol cypionate,CHEMBL2034,Glucocorticoid receptor,Compound::DB13954,Gene::2908,4241,293,0.9067505622567196,esm2_only,,
DB15569,Sotorasib,CHEMBL205,Carbonic anhydrase 2,Compound::DB15569,Gene::760,14956,1989,0.9067399234705676,esm2_only,,
DB06077,Lumateperone,CHEMBL1908389,Mitogen-activated protein kinase kinase kinase 12,Compound::DB06077,Gene::7786,1119,3956,0.9061916351353312,esm2_only,,
DB06274,Alvimopan,CHEMBL205,Carbonic anhydrase 2,Compound::DB06274,Gene::760,3241,1989,0.9057825049563476,esm2_only,,
DB12597,Asciminib,CHEMBL2034,Glucocorticoid receptor,Compound::DB12597,Gene::2908,2416,293,0.9057162665524988,esm2_only,,
DB14895,Vibegron,CHEMBL2014,Nociceptin receptor,Compound::DB14895,Gene::4987,8721,1866,0.9053116137076446,esm2_only,,
DB06155,Rimonabant,CHEMBL2014,Nociceptin receptor,Compound::DB06155,Gene::4987,1887,1866,0.9053024817642904,esm2_only,,
DB15568,Adagrasib,CHEMBL214,5-hydroxytryptamine receptor 1A,Compound::DB15568,Gene::3350,14955,2164,0.9052497133889424,esm2_only,,
DB00775,Tirofiban,CHEMBL205,Carbonic anhydrase 2,Compound::DB00775,Gene::760,5233,1989,0.9052171251296918,esm2_only,,
DB00157,NADH,CHEMBL2034,Glucocorticoid receptor,Compound::DB00157,Gene::2908,4906,293,0.9051070878240324,esm2_only,,
DB14860,Ensartinib,CHEMBL2034,Glucocorticoid receptor,Compound::DB14860,Gene::2908,4843,293,0.9049234710927344,esm2_only,,
DB08912,Dabrafenib,CHEMBL205,Carbonic anhydrase 2,Compound::DB08912,Gene::760,4141,1989,0.9046089889559396,esm2_only,,
DB01232,Saquinavir,CHEMBL264,Histamine H3 receptor,Compound::DB01232,Gene::57538,373,24087,0.9043931422720882,esm2_only,,
DB06448,Lonafarnib,CHEMBL2034,Glucocorticoid receptor,Compound::DB06448,Gene::2908,2012,293,0.9043864378284354,esm2_only,,
DB00932,Tipranavir,CHEMBL2034,Glucocorticoid receptor,Compound::DB00932,Gene::2908,451,293,0.904326323003162,esm2_only,,
DB13520,Metergoline,CHEMBL214,5-hydroxytryptamine receptor 1A,Compound::DB13520,Gene::3350,4579,2164,0.9042865163689944,esm2_only,,
DB09048,Netupitant,CHEMBL3535,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Compound::DB09048,Gene::5152,5244,1843,0.904267473504394,esm2_only,,
DB09164,Technetium Tc-99m disofenin,CHEMBL205,Carbonic anhydrase 2,Compound::DB09164,Gene::760,11523,1989,0.9042007122656064,esm2_only,,
DB05294,Vandetanib,CHEMBL2014,Nociceptin receptor,Compound::DB05294,Gene::4987,236,1866,0.904055773723041,esm2_only,,
DB00872,Conivaptan,CHEMBL3535,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Compound::DB00872,Gene::5152,1011,1843,0.9038315016184544,esm2_only,,
DB04931,Afamelanotide,CHEMBL2014,Nociceptin receptor,Compound::DB04931,Gene::4987,13937,1866,0.903580915413162,esm2_only,,
DB00220,Nelfinavir,CHEMBL264,Histamine H3 receptor,Compound::DB00220,Gene::57538,262,24087,0.9034649156269616,esm2_only,,
DB00385,Valrubicin,CHEMBL2034,Glucocorticoid receptor,Compound::DB00385,Gene::2908,1610,293,0.9029561752836324,esm2_only,,
DB08911,Trametinib,CHEMBL205,Carbonic anhydrase 2,Compound::DB08911,Gene::760,6363,1989,0.9027723299996248,esm2_only,,
DB05271,Rotigotine,CHEMBL264,Histamine H3 receptor,Compound::DB05271,Gene::57538,2921,24087,0.9027438876904272,esm2_only,,
DB09063,Ceritinib,CHEMBL3535,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Compound::DB09063,Gene::5152,5957,1843,0.902628757234969,esm2_only,,
DB12457,Rimegepant,CHEMBL205,Carbonic anhydrase 2,Compound::DB12457,Gene::760,5350,1989,0.9021024622209208,esm2_only,,
DB00699,Nicergoline,CHEMBL214,5-hydroxytryptamine receptor 1A,Compound::DB00699,Gene::3350,3967,2164,0.9020943117537816,esm2_only,,
DB11712,Tezacaftor,CHEMBL2063,Ceramide glucosyltransferase,Compound::DB11712,Gene::7357,10091,1065,0.901957568445218,esm2_only,,
DB12015,Alpelisib,CHEMBL4794,Transient receptor potential cation channel subfamily V member 1,Compound::DB12015,Gene::7442,5202,2239,0.9019553605480252,esm2_only,,
DB00157,NADH,CHEMBL205,Carbonic anhydrase 2,Compound::DB00157,Gene::760,4906,1989,0.9018292095960648,esm2_only,,
DB15490,Zuranolone,CHEMBL2034,Glucocorticoid receptor,Compound::DB15490,Gene::2908,5110,293,0.9018190749942194,esm2_only,,
DB08816,Ticagrelor,CHEMBL214,5-hydroxytryptamine receptor 1A,Compound::DB08816,Gene::3350,5640,2164,0.9013628483096668,esm2_only,,
DB11742,Ebastine,CHEMBL264,Histamine H3 receptor,Compound::DB11742,Gene::57538,11357,24087,0.9011663770437146,esm2_only,,
DB12267,Brigatinib,CHEMBL3535,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Compound::DB12267,Gene::5152,4326,1843,0.9011133731339964,esm2_only,,
DB00634,Sulfacetamide,CHEMBL205,Carbonic anhydrase 2,Compound::DB00634,Gene::760,10317,1989,0.9008471020865588,esm2_only,,
DB08834,Tauroursodeoxycholic acid,CHEMBL2034,Glucocorticoid receptor,Compound::DB08834,Gene::2908,1491,293,0.900660207677454,esm2_only,,
DB06595,Midostaurin,CHEMBL214,5-hydroxytryptamine receptor 1A,Compound::DB06595,Gene::3350,5294,2164,0.9006579122112227,esm2_only,,
DB02925,Piretanide,CHEMBL205,Carbonic anhydrase 2,Compound::DB02925,Gene::760,2186,1989,0.9003191443186142,esm2_only,,
DB00490,Buspirone,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Compound::DB00490,Gene::3350,1321,2164,0.9528541360026304,drkg_only,,
DB14766,Etrasimod,CHEMBL2014,Nociceptin receptor,Compound::DB14766,Gene::4987,5514,1866,0.9469207919714084,drkg_only,,
DB01264,Darunavir,CHEMBL2014,Nociceptin receptor,Compound::DB01264,Gene::4987,382,1866,0.941472804248531,drkg_only,,
DB12523,Mizolastine,CHEMBL3535,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Compound::DB12523,Gene::5152,10021,1843,0.9387649800284448,drkg_only,,
DB15011,Avacopan,CHEMBL2063,Ceramide glucosyltransferase,Compound::DB15011,Gene::7357,9159,1065,0.9348032583385468,drkg_only,,
DB00246,Ziprasidone,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Compound::DB00246,Gene::3350,1514,2164,0.9333990438240156,drkg_only,,
DB12070,Letermovir,CHEMBL1908389,Mitogen-activated protein kinase kinase kinase 12,Compound::DB12070,Gene::7786,119,3956,0.9333430103274454,drkg_only,,
DB05039,Indacaterol,CHEMBL210,Beta-2 adrenergic receptor,Compound::DB05039,Gene::154,8481,518,0.9329842229027504,drkg_only,,
DB11581,Venetoclax,CHEMBL1908389,Mitogen-activated protein kinase kinase kinase 12,Compound::DB11581,Gene::7786,4942,3956,0.9327731846335202,drkg_only,,
DB12457,Rimegepant,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Compound::DB12457,Gene::3350,5350,2164,0.9321305090535512,drkg_only,,
DB08801,Dimetindene,CHEMBL211,Muscarinic acetylcholine receptor M2,Compound::DB08801,Gene::1129,5308,1687,0.9306554346921868,drkg_only,,
DB01591,Solifenacin,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Compound::DB01591,Gene::3350,1037,2164,0.930212271786178,drkg_only,,
DB04868,Nilotinib,CHEMBL205,Carbonic anhydrase 2,Compound::DB04868,Gene::760,6766,1989,0.9296913403552024,drkg_only,,
DB12874,Quizartinib,CHEMBL3535,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Compound::DB12874,Gene::5152,6252,1843,0.9296786399395336,drkg_only,,
DB14766,Etrasimod,CHEMBL264,Histamine H3 receptor,Compound::DB14766,Gene::57538,5514,24087,0.9283258797083472,drkg_only,,
DB14512,Mometasone furoate,CHEMBL2034,Glucocorticoid receptor,Compound::DB14512,Gene::2908,5571,293,0.9281406831813044,drkg_only,,
DB09195,Lorpiprazole,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Compound::DB09195,Gene::3350,5125,2164,0.9279775450232476,drkg_only,,
DB09143,Sonidegib,CHEMBL205,Carbonic anhydrase 2,Compound::DB09143,Gene::760,2176,1989,0.9267919872835136,drkg_only,,
DB09038,Empagliflozin,CHEMBL264,Histamine H3 receptor,Compound::DB09038,Gene::57538,1797,24087,0.9266734225992824,drkg_only,,
DB15569,Sotorasib,CHEMBL2014,Nociceptin receptor,Compound::DB15569,Gene::4987,14956,1866,0.92637728822061,drkg_only,,
DB01591,Solifenacin,CHEMBL2014,Nociceptin receptor,Compound::DB01591,Gene::4987,1037,1866,0.9262970622498008,drkg_only,,
DB00315,Zolmitriptan,CHEMBL3535,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Compound::DB00315,Gene::5152,6638,1843,0.9262169711710624,drkg_only,,
DB00436,Bendroflumethiazide,CHEMBL205,Carbonic anhydrase 2,Compound::DB00436,Gene::760,2294,1989,0.9257991320217264,drkg_only,,
DB09378,Fluprednisolone,CHEMBL2034,Glucocorticoid receptor,Compound::DB09378,Gene::2908,10578,293,0.925454150610754,drkg_only,,
DB11641,Vinflunine,CHEMBL2034,Glucocorticoid receptor,Compound::DB11641,Gene::2908,4583,293,0.9253299060287616,drkg_only,,
DB15035,Zanubrutinib,CHEMBL1908389,Mitogen-activated protein kinase kinase kinase 12,Compound::DB15035,Gene::7786,3668,3956,0.9248822961332412,drkg_only,,
DB14723,Larotrectinib,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Compound::DB14723,Gene::3350,937,2164,0.924583616054465,drkg_only,,
DB12267,Brigatinib,CHEMBL2014,Nociceptin receptor,Compound::DB12267,Gene::4987,4326,1866,0.92449933733015,drkg_only,,
DB09297,Paritaprevir,CHEMBL205,Carbonic anhydrase 2,Compound::DB09297,Gene::760,2988,1989,0.9237300665650796,drkg_only,,
DB11712,Tezacaftor,CHEMBL205,Carbonic anhydrase 2,Compound::DB11712,Gene::760,10091,1989,0.922116082283426,drkg_only,,
DB06636,Isavuconazonium,CHEMBL2014,Nociceptin receptor,Compound::DB06636,Gene::4987,11821,1866,0.9218287764101656,drkg_only,,
DB11574,Elbasvir,CHEMBL2014,Nociceptin receptor,Compound::DB11574,Gene::4987,3862,1866,0.9216509246549186,drkg_only,,
DB06781,Difluprednate,CHEMBL2034,Glucocorticoid receptor,Compound::DB06781,Gene::2908,3901,293,0.9215408602501566,drkg_only,,
DB01076,Atorvastatin,CHEMBL205,Carbonic anhydrase 2,Compound::DB01076,Gene::760,3250,1989,0.9212921048702222,drkg_only,,
DB09027,Ledipasvir,CHEMBL2014,Nociceptin receptor,Compound::DB09027,Gene::4987,9141,1866,0.9203184035876116,drkg_only,,
DB13941,Piperaquine,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Compound::DB13941,Gene::3350,11345,2164,0.9198108925502664,drkg_only,,
DB04842,Fluspirilene,CHEMBL264,Histamine H3 receptor,Compound::DB04842,Gene::57538,3758,24087,0.9196060941070904,drkg_only,,
DB14860,Ensartinib,CHEMBL1908389,Mitogen-activated protein kinase kinase kinase 12,Compound::DB14860,Gene::7786,4843,3956,0.9195716659501572,drkg_only,,
DB00695,Furosemide,CHEMBL205,Carbonic anhydrase 2,Compound::DB00695,Gene::760,7032,1989,0.9191063216811656,drkg_only,,
DB09383,Meprednisone,CHEMBL2034,Glucocorticoid receptor,Compound::DB09383,Gene::2908,4337,293,0.9175475819772344,drkg_only,,
DB12612,Ozanimod,CHEMBL2014,Nociceptin receptor,Compound::DB12612,Gene::4987,4216,1866,0.9172479438116332,drkg_only,,
DB08816,Ticagrelor,CHEMBL205,Carbonic anhydrase 2,Compound::DB08816,Gene::760,5640,1989,0.9168254407676342,drkg_only,,
DB06077,Lumateperone,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Compound::DB06077,Gene::3350,1119,2164,0.9168244513068105,drkg_only,,
DB14542,Hydrocortisone phosphate,CHEMBL2034,Glucocorticoid receptor,Compound::DB14542,Gene::2908,11415,293,0.9162026670755186,drkg_only,,
DB11274,Dihydro-alpha-ergocryptine,CHEMBL2034,Glucocorticoid receptor,Compound::DB11274,Gene::2908,10716,293,0.9158263104381784,drkg_only,,
DB14543,Hydrocortisone probutate,CHEMBL2034,Glucocorticoid receptor,Compound::DB14543,Gene::2908,9927,293,0.9156967157718602,drkg_only,,
DB11712,Tezacaftor,CHEMBL2009,Glutamate receptor 1,Compound::DB11712,Gene::2890,10091,294,0.9155685670874394,drkg_only,,
DB09319,Carindacillin,CHEMBL205,Carbonic anhydrase 2,Compound::DB09319,Gene::760,12396,1989,0.9150181220329656,drkg_only,,
DB09065,Cobicistat,CHEMBL2014,Nociceptin receptor,Compound::DB09065,Gene::4987,434,1866,0.9148646574994148,drkg_only,,
DB15011,Avacopan,CHEMBL205,Carbonic anhydrase 2,Compound::DB15011,Gene::760,9159,1989,0.9145690823927172,drkg_only,,
DB15568,Adagrasib,CHEMBL264,Histamine H3 receptor,Compound::DB15568,Gene::57538,14955,24087,0.9144260714742986,drkg_only,,
DB11273,Dihydroergocornine,CHEMBL2034,Glucocorticoid receptor,Compound::DB11273,Gene::2908,11351,293,0.914187178765754,drkg_only,,
DB11581,Venetoclax,CHEMBL2014,Nociceptin receptor,Compound::DB11581,Gene::4987,4942,1866,0.9141196124765394,drkg_only,,
DB08897,Aclidinium,CHEMBL214,5-hydroxytryptamine receptor 1A,Compound::DB08897,Gene::3350,4174,2164,0.9141192495890312,drkg_only,,
DB08897,Aclidinium,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Compound::DB08897,Gene::3350,4174,2164,0.9141192495890312,drkg_only,,
DB06202,Lasofoxifene,CHEMBL264,Histamine H3 receptor,Compound::DB06202,Gene::57538,110,24087,0.9141116740583995,drkg_only,,
DB14669,Betamethasone phosphate,CHEMBL2034,Glucocorticoid receptor,Compound::DB14669,Gene::2908,2569,293,0.9141039496722496,drkg_only,,
DB11691,Naldemedine,CHEMBL2034,Glucocorticoid receptor,Compound::DB11691,Gene::2908,9248,293,0.9140149286568144,drkg_only,,
DB08906,Fluticasone furoate,CHEMBL2034,Glucocorticoid receptor,Compound::DB08906,Gene::2908,7508,293,0.9131234903442884,drkg_only,,
DB09038,Empagliflozin,CHEMBL2014,Nociceptin receptor,Compound::DB09038,Gene::4987,1797,1866,0.912864140222044,drkg_only,,
DB06684,Vilazodone,CHEMBL214,5-hydroxytryptamine receptor 1A,Compound::DB06684,Gene::3350,4562,2164,0.9127559018702311,drkg_only,,
DB06684,Vilazodone,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Compound::DB06684,Gene::3350,4562,2164,0.9127559018702311,drkg_only,,
DB09034,Suvorexant,CHEMBL2063,Ceramide glucosyltransferase,Compound::DB09034,Gene::7357,5770,1065,0.9125200421008836,drkg_only,,
DB09183,Dasabuvir,CHEMBL205,Carbonic anhydrase 2,Compound::DB09183,Gene::760,2310,1989,0.9122954548772928,drkg_only,,
DB00232,Methyclothiazide,CHEMBL205,Carbonic anhydrase 2,Compound::DB00232,Gene::760,1297,1989,0.9122861826614328,drkg_only,,
DB05521,Telaprevir,CHEMBL2034,Glucocorticoid receptor,Compound::DB05521,Gene::2908,198,293,0.9116724312418032,drkg_only,,
DB14019,Fosnetupitant,CHEMBL2063,Ceramide glucosyltransferase,Compound::DB14019,Gene::7357,12193,1065,0.911472963011599,drkg_only,,
DB08897,Aclidinium,CHEMBL216,Muscarinic acetylcholine receptor M1,Compound::DB08897,Gene::1128,4174,1626,0.9112903374883756,drkg_only,,
DB01130,Prednicarbate,CHEMBL2034,Glucocorticoid receptor,Compound::DB01130,Gene::2908,1074,293,0.9112565827578012,drkg_only,,
DB08816,Ticagrelor,CHEMBL3535,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",Compound::DB08816,Gene::5152,5640,1843,0.9111726468665956,drkg_only,,
DB13941,Piperaquine,CHEMBL2014,Nociceptin receptor,Compound::DB13941,Gene::4987,11345,1866,0.9108463254825748,drkg_only,,
DB01388,Mibefradil,CHEMBL2034,Glucocorticoid receptor,Compound::DB01388,Gene::2908,2034,293,0.9107767054251772,drkg_only,,
DB00959,Methylprednisolone,CHEMBL2034,Glucocorticoid receptor,Compound::DB00959,Gene::2908,7178,293,0.9106975611000084,drkg_only,,
DB08815,Lurasidone,CHEMBL214,5-hydroxytryptamine receptor 1A,Compound::DB08815,Gene::3350,1602,2164,0.9101385418290386,drkg_only,,
DB08815,Lurasidone,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Compound::DB08815,Gene::3350,1602,2164,0.9101385418290386,drkg_only,,
DB08901,Ponatinib,CHEMBL2063,Ceramide glucosyltransferase,Compound::DB08901,Gene::7357,7187,1065,0.9097618605645472,drkg_only,,
DB00394,Beclomethasone dipropionate,CHEMBL2034,Glucocorticoid receptor,Compound::DB00394,Gene::2908,4666,293,0.9097139254629072,drkg_only,,
DB12005,Nirogacestat,CHEMBL2014,Nociceptin receptor,Compound::DB12005,Gene::4987,4086,1866,0.9093480473544172,drkg_only,,
DB14545,Hydrocortisone succinate,CHEMBL2034,Glucocorticoid receptor,Compound::DB14545,Gene::2908,11383,293,0.9091901675175332,drkg_only,,
DB14860,Ensartinib,CHEMBL2014,Nociceptin receptor,Compound::DB14860,Gene::4987,4843,1866,0.9090439826430288,drkg_only,,
DB12874,Quizartinib,CHEMBL264,Histamine H3 receptor,Compound::DB12874,Gene::57538,6252,24087,0.9087311849368048,drkg_only,,
DB11938,Difelikefalin,CHEMBL2014,Nociceptin receptor,Compound::DB11938,Gene::4987,8071,1866,0.9084159244432204,drkg_only,,
DB09143,Sonidegib,CHEMBL2063,Ceramide glucosyltransferase,Compound::DB09143,Gene::7357,2176,1065,0.908197372402432,drkg_only,,
DB05667,Levoketoconazole,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Compound::DB05667,Gene::3350,986,2164,0.9079786182511868,drkg_only,,
DB00846,Flurandrenolide,CHEMBL264,Histamine H3 receptor,Compound::DB00846,Gene::57538,669,24087,0.9079444368224276,drkg_only,,
DB00808,Indapamide,CHEMBL205,Carbonic anhydrase 2,Compound::DB00808,Gene::760,1073,1989,0.9077118913900094,drkg_only,,
DB04835,Maraviroc,CHEMBL214,5-hydroxytryptamine receptor 1A,Compound::DB04835,Gene::3350,4760,2164,0.9075747292395082,drkg_only,,
DB04835,Maraviroc,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Compound::DB04835,Gene::3350,4760,2164,0.9075747292395082,drkg_only,,
DB06202,Lasofoxifene,CHEMBL1908389,Mitogen-activated protein kinase kinase kinase 12,Compound::DB06202,Gene::7786,110,3956,0.9074877437596272,drkg_only,,
DB11712,Tezacaftor,CHEMBL214,5-hydroxytryptamine receptor 1A,Compound::DB11712,Gene::3350,10091,2164,0.907110148659714,drkg_only,,
DB11712,Tezacaftor,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Compound::DB11712,Gene::3350,10091,2164,0.907110148659714,drkg_only,,
DB15569,Sotorasib,CHEMBL214,5-hydroxytryptamine receptor 1A,Compound::DB15569,Gene::3350,14956,2164,0.9068592944687408,drkg_only,,
DB15569,Sotorasib,CHEMBL247,Human immunodeficiency virus type 1 reverse transcriptase,Compound::DB15569,Gene::3350,14956,2164,0.9068592944687408,drkg_only,,
